time,open,high,low,close,volume,symbol
2019-08-13,4.67,4.67,4.67,4.67,800,ANT
2019-08-14,4.67,4.67,4.67,4.67,0,ANT
2019-08-15,4.67,4.67,4.67,4.67,0,ANT
2019-08-16,4.67,4.67,4.67,4.67,0,ANT
2019-08-19,4.67,4.67,4.67,4.67,0,ANT
2019-08-20,4.67,4.67,4.67,4.67,0,ANT
2019-08-21,4.67,4.67,4.67,4.67,0,ANT
2019-08-22,4.25,4.25,4.12,4.12,34200,ANT
2019-08-23,4.18,4.12,4.12,4.12,0,ANT
2019-08-26,4.18,4.12,4.12,4.12,0,ANT
2019-08-27,4.79,4.79,4.79,4.79,6422,ANT
2019-08-28,4.79,4.79,4.79,4.79,0,ANT
2019-08-29,4.79,4.79,4.79,4.79,0,ANT
2019-08-30,4.79,4.79,4.79,4.79,0,ANT
2019-09-03,4.12,4.12,4.12,4.12,22700,ANT
2019-09-04,4.12,4.12,4.12,4.12,0,ANT
2019-09-05,4.12,4.12,4.12,4.12,0,ANT
2019-09-06,3.52,3.52,3.52,3.52,100,ANT
2019-09-09,3.52,3.52,3.52,3.52,0,ANT
2019-09-10,3.64,3.64,3.64,3.64,100,ANT
2019-09-11,3.64,3.64,3.64,3.64,1000,ANT
2019-09-12,3.64,3.64,3.64,3.64,0,ANT
2019-09-13,3.64,4.12,3.64,4.12,3500,ANT
2019-09-16,3.64,3.64,3.64,3.64,2000,ANT
2019-09-17,3.64,3.64,3.64,3.64,0,ANT
2019-09-18,3.64,3.64,3.64,3.64,0,ANT
2019-09-19,3.64,3.64,3.64,3.64,0,ANT
2019-09-20,3.94,3.94,3.94,3.94,200,ANT
2019-09-23,3.64,3.64,3.64,3.64,2500,ANT
2019-09-24,3.7,3.7,3.64,3.7,3500,ANT
2019-09-25,3.64,3.64,3.64,3.64,2000,ANT
2019-09-26,3.64,3.64,3.64,3.64,1500,ANT
2019-09-27,3.64,3.64,3.64,3.64,0,ANT
2019-09-30,3.64,3.64,3.64,3.64,1000,ANT
2019-10-01,3.64,3.64,3.64,3.64,1300,ANT
2019-10-02,3.64,3.64,3.64,3.64,3000,ANT
2019-10-03,3.64,3.64,3.64,3.64,4000,ANT
2019-10-04,3.64,3.64,3.64,3.64,700,ANT
2019-10-07,3.64,3.64,3.64,3.64,0,ANT
2019-10-08,3.64,3.64,3.64,3.64,0,ANT
2019-10-09,3.64,3.64,3.64,3.64,0,ANT
2019-10-10,3.64,3.64,3.64,3.64,0,ANT
2019-10-11,3.64,3.64,3.64,3.64,0,ANT
2019-10-14,3.64,3.64,3.64,3.64,0,ANT
2019-10-15,3.64,3.64,3.64,3.64,0,ANT
2019-10-16,3.64,3.64,3.64,3.64,38,ANT
2019-10-17,3.64,3.64,3.64,3.64,0,ANT
2019-10-18,3.64,3.64,3.64,3.64,0,ANT
2019-10-21,3.64,3.64,3.64,3.64,0,ANT
2019-10-22,3.94,3.94,3.94,3.94,500,ANT
2019-10-23,3.94,3.94,3.94,3.94,0,ANT
2019-10-24,3.94,3.94,3.94,3.94,0,ANT
2019-10-25,3.94,3.94,3.94,3.94,0,ANT
2019-10-28,3.64,3.64,3.64,3.64,1600,ANT
2019-10-29,3.64,3.64,3.64,3.64,0,ANT
2019-10-30,3.64,3.64,3.64,3.64,0,ANT
2019-10-31,3.64,3.64,3.64,3.64,0,ANT
2019-11-01,3.94,3.94,3.94,3.94,100,ANT
2019-11-04,3.94,4.0,3.94,4.0,300,ANT
2019-11-05,4.37,4.37,4.37,4.37,2000,ANT
2019-11-06,4.37,4.37,4.37,4.37,0,ANT
2019-11-07,4.37,4.37,4.37,4.37,0,ANT
2019-11-08,4.37,4.37,4.37,4.37,0,ANT
2019-11-11,4.37,4.37,4.37,4.37,7700,ANT
2019-11-12,4.37,4.37,4.37,4.37,0,ANT
2019-11-13,4.37,4.37,4.37,4.37,0,ANT
2019-11-14,4.37,4.37,4.37,4.37,5000,ANT
2019-11-15,4.37,4.37,4.37,4.37,3800,ANT
2019-11-18,4.37,4.37,4.37,4.37,0,ANT
2019-11-19,4.37,4.37,4.37,4.37,0,ANT
2019-11-20,4.43,4.43,4.43,4.43,5000,ANT
2019-11-21,4.43,4.43,4.43,4.43,6100,ANT
2019-11-22,4.43,4.43,4.43,4.43,0,ANT
2019-11-25,4.73,4.73,4.43,4.43,1000,ANT
